"lon","lat","CLASS","geometry","name"
-15.375,15.625,"Des_Line","POINT (-15.375 15.625)","Senegal"
-15.125,15.625,"Des_Line","POINT (-15.125 15.625)","Senegal"
-14.875,15.625,"Des_Line","POINT (-14.875 15.625)","Senegal"
-14.625,15.625,"Des_Line","POINT (-14.625 15.625)","Senegal"
-14.375,15.625,"Des_Line","POINT (-14.375 15.625)","Senegal"
-14.125,15.625,"Des_Line","POINT (-14.125 15.625)","Senegal"
-13.875,15.625,"Des_Line","POINT (-13.875 15.625)","Senegal"
-13.625,15.625,"Des_Line","POINT (-13.625 15.625)","Senegal"
-13.375,15.625,"Des_Line","POINT (-13.375 15.625)","Senegal"
-13.125,15.625,"Des_Line","POINT (-13.125 15.625)","Senegal"
-12.875,15.375,"Des_Line","POINT (-12.875 15.375)","Mauritania"
-12.625,15.375,"Des_Line","POINT (-12.625 15.375)","Mauritania"
-12.375,15.375,"Des_Line","POINT (-12.375 15.375)","Mauritania"
-12.125,15.375,"Des_Line","POINT (-12.125 15.375)","Mauritania"
-11.875,15.375,"Des_Line","POINT (-11.875 15.375)","Mauritania"
-11.625,15.125,"Des_Line","POINT (-11.625 15.125)","Mali"
-11.375,15.125,"Des_Line","POINT (-11.375 15.125)","Mali"
-11.125,15.125,"Des_Line","POINT (-11.125 15.125)","Mali"
-10.875,15.125,"Des_Line","POINT (-10.875 15.125)","Mali"
-10.625,15.125,"Des_Line","POINT (-10.625 15.125)","Mali"
-10.375,15.125,"Des_Line","POINT (-10.375 15.125)","Mali"
-10.125,15.125,"Des_Line","POINT (-10.125 15.125)","Mali"
-9.875,15.125,"Des_Line","POINT (-9.875 15.125)","Mali"
-9.625,15.125,"Des_Line","POINT (-9.625 15.125)","Mali"
-9.375,14.875,"Des_Line","POINT (-9.375 14.875)","Mali"
-9.125,14.875,"Des_Line","POINT (-9.125 14.875)","Mali"
-8.875,14.875,"Des_Line","POINT (-8.875 14.875)","Mali"
-8.625,14.875,"Des_Line","POINT (-8.625 14.875)","Mali"
-8.375,14.875,"Des_Line","POINT (-8.375 14.875)","Mali"
-8.125,14.875,"Des_Line","POINT (-8.125 14.875)","Mali"
-7.875,14.875,"Des_Line","POINT (-7.875 14.875)","Mali"
-7.625,14.875,"Des_Line","POINT (-7.625 14.875)","Mali"
-7.375,14.875,"Des_Line","POINT (-7.375 14.875)","Mali"
-7.125,14.875,"Des_Line","POINT (-7.125 14.875)","Mali"
-6.875,14.875,"Des_Line","POINT (-6.875 14.875)","Mali"
-6.625,14.625,"Des_Line","POINT (-6.625 14.625)","Mali"
-6.375,14.625,"Des_Line","POINT (-6.375 14.625)","Mali"
-6.125,14.375,"Des_Line","POINT (-6.125 14.375)","Mali"
